0.15 	 46007.3333333 	 12.15
0.15 	 45681.0 	 11.625
0.15 	 41857.8333333 	 12.575
0.175 	 40026.0 	 12.625
0.15 	 39315.0 	 12.875
0.175 	 40065.7142857 	 13.25
0.275 	 35758.6363636 	 13.325

0.175 	 46001.5714286 	 12.25
0.325 	 42914.0 	 13.45
0.725 	 32403.1724138 	 14.4
0.85 	 30570.6176471 	 14.75
0.95 	 26663.2368421 	 14.925
0.975 	 25323.2307692 	 14.975
0.975 	 25471.0512821 	 14.975
