0.0 	 341000.0 	 14.5
0.0 	 341000.0 	 14.3
0.0 	 341000.0 	 15.075
0.0 	 341000.0 	 15.05
0.025 	 45016.0 	 15.8
0.025 	 38348.0 	 15.675
0.025	 34100.0 	 16.5
0.0 	 341000.0 	 14.6
0.15 	 43927.1666667 	 16.875
0.6 	 33828.8333333 	 18.525
0.7 	 33943.0714286 	 19.075
0.825 	 33501.3636364 	 19.55
0.875 	 31164.4411765 	 19.65
0.975 	 29998.5641026 	 19.9
